#{"t_start": 1661051678.427392, "env_id": null}
r,l,t
10.91,7,20664.679134
13.153333,7,20689.389651
2.57,7,20714.032786
6.93,7,20738.261991
7.053333,7,20762.081017
7.7,7,20786.688506
1.85,7,20810.500816
5.19,7,20834.781509
5.703333,7,20859.243395
-0.786667,7,20883.743264
10.533333,7,20908.464371
5.226667,7,20932.872384
10.036667,7,20957.214731
12.43,7,20980.980772
6.733333,7,21004.799974
6.646667,7,21029.211346
11.723333,7,21053.715503
6.656667,7,21078.269062
8.63,7,21102.873198
-1.77,7,21127.154914
-1.863333,7,21151.265956
9.39,7,21175.413483
0.43,7,21199.270462
11.99,7,21223.700827
10.2,7,21247.878314
4.37,7,21272.126203
12.73,7,21296.497241
8.27,7,21320.418843
8.973333,7,21344.920729
3.43,7,21369.673363
11.416667,7,21393.960176
9.33,7,21417.634453
12.44,7,21442.366414
9.63,7,21466.84691
10.03,7,21491.291299
6.976667,7,21514.719804
3.513333,7,21538.480019
14.1,7,21563.168966
15.093333,7,21587.583776
10.3,7,21611.531065
6.47,7,21636.085294
14.34,7,21660.631461
1.63,7,21684.621417
1.27,7,21709.061246
6.713333,7,21732.745295
12.16,7,21757.318159
4.503333,7,21782.144723
4.816667,7,21806.718572
7.656667,7,21831.096141
7.27,7,21855.747588
5.853333,7,21880.469005
4.2,7,21904.670842
9.8,7,21928.624096
1.45,7,21953.101377
9.35,7,21977.840041
11.953333,7,22002.358679
10.03,7,22026.947207
-1.23,7,22050.890344
7.03,7,22075.621221
9.94,7,22099.056034
8.6,7,22123.465389
1.556667,7,22147.688042
11.07,7,22172.148028
12.1,7,22196.492547
10.216667,7,22221.061206
5.603333,7,22245.219911
9.913333,7,22269.43292
2.313333,7,22293.034124
7.98,7,22317.272382
16.393333,7,22342.101909
4.013333,7,22366.120127
11.103333,7,22390.84495
3.36,7,22415.522632
2.793333,7,22439.643921
6.476667,7,22463.963446
0.69,7,22488.348564
13.646667,7,22512.826197
11.646667,7,22537.455679
15.836667,7,22562.071266
10.87,7,22586.361951
8.173333,7,22610.997374
8.133333,7,22635.475467
1.403333,7,22660.040125
7.363333,7,22684.362866
10.326667,7,22708.830029
6.2,7,22733.146421
3.97,7,22757.145653
5.346667,7,22781.289542
4.65,7,22805.813506
12.05,7,22830.375145
11.946667,7,22854.798466
11.71,7,22879.182643
7.093333,7,22903.722996
9.54,7,22928.206961
7.36,7,22952.760343
5.133333,7,22976.824859
8.96,7,23001.277801
9.93,7,23025.968348
10.91,7,23050.471696
15.33,7,23074.787794
8.6,7,23099.351089
5.0,7,23123.802586
5.143333,7,23148.511163
9.47,7,23172.979023
7.063333,7,23197.325129
10.01,7,23221.343856
4.193333,7,23245.675276
17.98,7,23269.637557
9.763333,7,23294.153355
3.84,7,23318.29145
12.693333,7,23342.946898
7.27,7,23367.334436
12.296667,7,23392.027371
8.7,7,23416.413894
9.31,7,23440.570464
10.496667,7,23464.155059
12.283333,7,23488.34438
3.54,7,23512.712336
17.913333,7,23536.904967
7.396667,7,23561.459695
2.34,7,23585.435984
6.373333,7,23609.538628
7.226667,7,23633.83268
10.3,7,23658.276125
5.03,7,23682.214571
11.3,7,23707.049514
14.43,7,23731.816792
7.54,7,23756.162862
7.666667,7,23780.614869
10.63,7,23804.755466
2.74,7,23828.682437
6.33,7,23852.84165
5.82,7,23876.490185
5.57,7,23900.296736
15.08,7,23924.835472
17.3,7,23948.737065
14.5,7,23973.422792
15.26,7,23997.708586
8.09,7,24021.560046
11.886667,7,24045.824641
13.506667,7,24070.128891
5.89,7,24094.551028
6.27,7,24118.979231
2.58,7,24143.486387
15.9,7,24167.823052
14.2,7,24192.033307
8.026667,7,24216.713439
8.753333,7,24240.755415
5.24,7,24265.44507
9.056667,7,24290.152606
8.16,7,24314.792818
10.88,7,24338.419072
5.3,7,24362.325445
7.24,7,24386.670402
7.976667,7,24410.920952
10.53,7,24435.306512
11.55,7,24459.747402
4.856667,7,24484.446924
11.27,7,24509.041545
6.07,7,24532.889878
7.73,7,24557.538048
2.8,7,24582.291477
12.816667,7,24606.808971
7.03,7,24630.769531
3.78,7,24655.275444
5.53,7,24679.870877
10.733333,7,24704.587747
3.49,7,24729.143357
2.77,7,24753.784801
2.356667,7,24777.918178
9.83,7,24802.365314
2.83,7,24826.743746
6.85,7,24851.225112
15.206667,7,24875.496172
10.77,7,24900.068609
-2.516667,7,24924.633207
6.613333,7,24949.249477
8.64,7,24973.819512
-0.43,7,24998.408144
6.873333,7,25022.70896
9.5,7,25047.040893
7.066667,7,25070.935807
12.26,7,25095.50432
15.64,7,25120.18374
12.16,7,25144.895955
6.7,7,25169.215165
7.91,7,25193.960259
9.19,7,25218.08362
5.7,7,25242.338651
11.373333,7,25266.556656
0.053333,7,25291.27694
19.06,7,25315.837322
5.706667,7,25339.984516
5.08,7,25364.632335
9.543333,7,25389.211877
1.44,7,25413.610001
7.58,7,25437.862367
2.52,7,25462.465077
2.276667,7,25486.52208
11.67,7,25511.105806
-1.27,7,25535.682938
2.37,7,25559.790371
4.38,7,25584.067485
19.07,7,25608.37855
6.586667,7,25632.908438
6.726667,7,25657.477858
18.06,7,25682.054487
8.356667,7,25706.58047
10.22,7,25731.2549
3.4,7,25755.692611
6.013333,7,25780.550235
4.67,7,25804.914943
5.983333,7,25829.383019
8.616667,7,25853.649121
17.843333,7,25878.387688
10.52,7,25903.163165
10.36,7,25927.829081
11.66,7,25952.361859
6.0,7,25976.914972
14.926667,7,26001.318529
8.23,7,26025.680972
7.693333,7,26050.265777
13.27,7,26074.795934
6.05,7,26099.330807
-0.58,7,26123.419403
7.633333,7,26148.010117
11.586667,7,26172.554603
9.403333,7,26196.957046
3.72,7,26221.570962
8.13,7,26246.072602
16.386667,7,26270.729201
5.193333,7,26295.342069
4.876667,7,26319.921952
3.73,7,26344.600562
8.1,7,26369.178523
3.016667,7,26393.633033
-3.6,7,26417.678053
6.24,7,26442.292857
11.04,7,26466.895283
12.136667,7,26491.445576
7.07,7,26516.109921
0.673333,7,26540.759604
2.33,7,26565.394036
8.193333,7,26589.715762
12.58,7,26614.147556
12.43,7,26638.802562
4.123333,7,26663.459071
7.406667,7,26688.009248
12.8,7,26712.553027
-0.47,7,26737.188583
3.24,7,26761.766138
4.703333,7,26786.12305
7.073333,7,26809.923991
12.66,7,26834.595211
4.203333,7,26859.223269
6.136667,7,26883.761831
4.17,7,26908.354784
13.296667,7,26932.859666
-0.706667,7,26957.484604
9.523333,7,26981.936194
5.676667,7,27006.238478
