#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
7.133333,7,7333.796746
7.323333,7,7357.065858
4.186667,7,7380.19225
9.17,7,7403.305371
8.496667,7,7426.579705
5.496667,7,7449.453628
12.77,7,7472.894995
7.606667,7,7496.924428
6.71,7,7519.883277
6.336667,7,7543.398613
7.646667,7,7566.261951
8.416667,7,7589.088058
5.7,7,7612.624904
9.06,7,7636.198331
6.92,7,7658.983341
6.406667,7,7681.762136
4.706667,7,7704.823221
7.37,7,7727.825042
8.46,7,7751.34639
5.956667,7,7774.714398
7.356667,7,7798.158343
7.6,7,7820.767165
8.46,7,7843.598783
6.22,7,7866.971384
8.686667,7,7890.588352
6.923333,7,7913.26861
3.846667,7,7935.858866
5.996667,7,7958.75369
6.663333,7,7982.323638
6.603333,7,8005.092968
6.476667,7,8028.189823
7.06,7,8051.440567
6.296667,7,8075.154396
4.663333,7,8097.964794
8.003333,7,8121.204804
10.4,7,8144.719697
5.703333,7,8167.836909
9.23,7,8191.370762
8.37,7,8214.466197
8.36,7,8237.648988
5.86,7,8260.660127
9.4,7,8284.099784
10.5,7,8307.784445
6.863333,7,8330.866483
9.416667,7,8354.344246
8.266667,7,8377.101857
10.84,7,8400.348094
4.29,7,8423.310633
9.023333,7,8446.896577
7.79,7,8469.818813
6.516667,7,8493.312603
10.99,7,8516.493577
10.13,7,8539.701858
10.293333,7,8562.732723
6.773333,7,8586.268458
7.493333,7,8609.448645
7.97,7,8632.346615
6.493333,7,8655.903021
9.4,7,8679.148387
10.31,7,8702.846271
7.47,7,8725.677193
8.7,7,8748.64335
10.26,7,8772.040532
10.62,7,8795.525838
5.98,7,8818.721842
9.926667,7,8841.864444
7.74,7,8864.970837
7.076667,7,8887.946579
10.193333,7,8911.614259
10.74,7,8935.016709
7.463333,7,8958.044028
6.636667,7,8981.316278
9.93,7,9004.492138
10.71,7,9028.353173
5.81,7,9051.515048
11.26,7,9075.480088
11.7,7,9099.269989
12.4,7,9122.552582
7.376667,7,9145.982151
11.43,7,9169.458058
12.16,7,9192.817809
6.61,7,9215.983764
11.77,7,9239.647269
12.0,7,9263.342558
10.95,7,9286.549464
9.593333,7,9309.808601
11.6,7,9333.360203
9.7,7,9356.909947
8.016667,7,9380.494532
11.97,7,9404.160963
13.2,7,9427.688423
7.653333,7,9450.625507
10.3,7,9474.427988
12.21,7,9497.661258
9.496667,7,9521.066824
6.09,7,9544.356519
10.5,7,9567.904878
9.023333,7,9590.909039
6.513333,7,9613.883906
9.33,7,9637.023397
9.94,7,9660.399523
11.68,7,9683.727547
4.856667,7,9706.940725
11.24,7,9730.315132
11.37,7,9754.137895
6.176667,7,9777.178185
8.39,7,9800.302818
8.22,7,9823.369812
9.57,7,9846.635075
6.976667,7,9869.878741
11.27,7,9893.42389
11.66,7,9917.637135
5.82,7,9941.365944
8.233333,7,9964.366009
6.89,7,9987.971617
6.65,7,10011.5308
9.89,7,10035.376449
11.63,7,10058.756782
10.56,7,10082.094291
7.73,7,10105.429002
10.37,7,10128.831437
11.17,7,10152.388113
6.25,7,10175.419507
7.41,7,10198.995339
9.88,7,10222.465731
8.446667,7,10245.683307
7.456667,7,10269.154007
8.45,7,10292.50705
7.53,7,10316.251135
5.21,7,10339.39353
9.36,7,10362.836693
8.463333,7,10385.892364
9.35,7,10408.895698
6.226667,7,10432.071235
11.37,7,10455.695674
7.526667,7,10479.108253
6.426667,7,10502.66195
9.57,7,10526.105912
10.34,7,10550.037844
8.42,7,10573.059249
8.243333,7,10596.501093
10.23,7,10619.82633
10.83,7,10643.096245
5.993333,7,10666.4514
8.58,7,10689.937161
6.8,7,10712.966572
5.303333,7,10736.03881
6.886667,7,10759.407433
8.133333,7,10782.578584
7.99,7,10805.506587
4.8,7,10828.425668
9.69,7,10852.013574
10.196667,7,10874.986609
5.233333,7,10898.263727
7.1,7,10921.642854
6.826667,7,10944.414511
8.93,7,10967.673914
4.823333,7,10990.889006
5.266667,7,11013.518596
8.166667,7,11037.076427
5.373333,7,11060.348824
10.11,7,11083.802738
8.76,7,11107.117504
6.76,7,11129.756489
2.44,7,11152.781249
8.72,7,11175.746264
6.696667,7,11198.899541
3.61,7,11222.222798
5.916667,7,11245.186723
5.816667,7,11268.51736
7.073333,7,11291.85959
9.466667,7,11315.853759
7.756667,7,11338.99301
9.063333,7,11362.473716
4.75,7,11385.918787
5.95,7,11408.833956
8.75,7,11432.682875
5.23,7,11455.496953
5.203333,7,11478.550802
7.77,7,11501.619542
7.37,7,11524.686883
4.826667,7,11548.025298
6.16,7,11571.093626
9.583333,7,11594.937742
5.153333,7,11617.773795
5.706667,7,11640.956323
8.34,7,11664.294909
8.536667,7,11687.908348
5.18,7,11711.230774
9.53,7,11734.287364
7.19,7,11757.514647
4.223333,7,11780.413869
6.913333,7,11803.783827
7.226667,7,11826.880135
8.3,7,11850.322406
3.41,7,11873.414552
7.133333,7,11896.201145
6.49,7,11918.694531
4.8,7,11941.360138
6.523333,7,11964.14141
7.846667,7,11987.552249
4.836667,7,12010.334872
2.323333,7,12033.688253
7.993333,7,12057.277577
8.606667,7,12081.165321
