	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
101	74.0	6389	8	89.8	0.87	0.0	-63.0	2022-07-18 20:56:14.622843
102	75.0	6369	8	89.8	0.91	0.0	-64.0	2022-07-18 20:56:15.627510
103	69.0	4574	8	89.8	1.22	0.0	-59.0	2022-07-18 20:56:16.656528
104	73.0	6231	8	89.8	1.05	0.0	-62.0	2022-07-18 20:56:17.615554
105	72.0	6122	8	89.8	0.85	0.0	-61.0	2022-07-18 20:56:18.628463
106	76.0	6418	8	89.8	0.8	0.0	-65.0	2022-07-18 20:56:19.640418
107	71.0	6713	8	89.8	0.83	0.0	-61.0	2022-07-18 20:56:20.632363
108	75.0	5984	8	89.8	0.95	0.0	-64.0	2022-07-18 20:56:21.652465
109	73.0	5844	8	89.8	0.94	0.0	-62.0	2022-07-18 20:56:22.717347
110	78.0	5831	8	89.8	0.99	0.0	-67.0	2022-07-18 20:56:23.647608
111	73.0	6741	8	89.8	0.93	0.0	-62.0	2022-07-18 20:56:24.668055
112	75.0	6185	8	89.8	1.3	0.0	-64.0	2022-07-18 20:56:25.662571
113	74.0	6121	8	89.8	0.88	0.0	-63.0	2022-07-18 20:56:26.664247
114	73.0	6638	8	89.8	0.81	0.0	-62.0	2022-07-18 20:56:27.623489
115	73.0	6082	8	89.8	0.9	0.0	-62.0	2022-07-18 20:56:28.710911
116	73.0	6609	8	89.8	0.82	0.0	-62.0	2022-07-18 20:56:29.703635
117	74.0	6152	8	89.8	1.03	0.0	-63.0	2022-07-18 20:56:30.720455
118	74.0	6682	8	89.8	0.79	0.0	-63.0	2022-07-18 20:56:31.651621
119	73.0	6645	8	89.8	0.88	0.0	-62.0	2022-07-18 20:56:32.649396
120	72.0	7013	8	89.8	1.08	0.0	-61.0	2022-07-18 20:56:33.668441
121	71.0	5646	8	89.8	1.52	0.0	-61.0	2022-07-18 20:56:34.655543
122	73.0	6648	8	89.8	1.22	0.0	-62.0	2022-07-18 20:56:35.675970
123	72.0	6306	8	89.8	1.06	0.0	-61.0	2022-07-18 20:56:36.687407
124	64.55	6907	8	89.8	0.78	0.0	-55.0	2022-07-18 20:56:37.660450
125	75.0	5492	8	89.8	1.21	0.0	-64.0	2022-07-18 20:56:38.711523
126	75.0	5945	8	89.8	1.31	0.0	-64.0	2022-07-18 20:56:39.668436
127	73.0	6547	8	89.8	0.81	0.0	-62.0	2022-07-18 20:56:40.684435
128	75.0	6932	8	89.8	0.87	0.0	-64.0	2022-07-18 20:56:41.676444
129	75.0	4511	8	89.8	1.14	0.0	-64.0	2022-07-18 20:56:42.655580
130	73.0	6809	8	89.8	0.79	0.0	-62.0	2022-07-18 20:56:43.695283
131	73.0	6387	8	89.8	0.92	0.0	-62.0	2022-07-18 20:56:44.685641
132	73.0	6449	8	89.8	0.87	0.0	-62.0	2022-07-18 20:56:45.752539
133	76.0	5573	8	89.8	1.13	0.0	-65.0	2022-07-18 20:56:46.760338
134	70.0	6888	8	89.8	0.82	0.0	-60.0	2022-07-18 20:56:47.740426
135	69.0	4931	8	89.8	1.82	0.0	-59.0	2022-07-18 20:56:48.692447
136	77.0	6064	8	89.8	0.88	0.0	-66.0	2022-07-18 20:56:49.680506
137	74.0	5491	8	89.8	0.95	0.0	-63.0	2022-07-18 20:56:50.721281
138	73.0	5334	8	89.8	1.66	0.0	-62.0	2022-07-18 20:56:51.700444
139	73.0	6137	8	89.8	0.91	0.0	-62.0	2022-07-18 20:56:52.721424
140	76.0	5645	8	89.8	1.0	0.0	-65.0	2022-07-18 20:56:53.708436
141	72.0	5142	8	89.8	1.07	0.0	-61.0	2022-07-18 20:56:54.708508
142	75.0	6139	8	89.8	1.05	0.0	-64.0	2022-07-18 20:56:55.704412
143	72.0	5992	8	89.8	0.99	0.0	-61.0	2022-07-18 20:56:56.696462
144	75.0	6143	8	89.8	0.86	0.0	-64.0	2022-07-18 20:56:57.684442
145	69.0	6638	8	89.8	1.39	0.0	-59.0	2022-07-18 20:56:58.696536
146	76.0	6363	8	89.8	0.86	0.0	-65.0	2022-07-18 20:56:59.763566
147	75.0	6560	8	89.8	0.85	0.0	-64.0	2022-07-18 20:57:00.752478
148	73.0	5490	8	89.8	0.95	0.0	-62.0	2022-07-18 20:57:01.748430
149	73.0	6823	8	89.8	0.92	0.0	-62.0	2022-07-18 20:57:02.730993
