#{"t_start": 1660943053.494248, "env_id": null}
r,l,t
5.903333,7,11441.573465
4.556667,7,11463.996146
5.78,7,11487.029485
-6.0,7,11509.60748
-6.0,7,11532.086291
-6.0,7,11554.877142
-6.0,7,11577.629718
-6.0,7,11600.316241
-6.0,7,11622.958192
-6.0,7,11645.63114
-6.0,7,11668.237944
-6.0,7,11690.853888
-6.0,7,11713.604092
-6.0,7,11736.478137
-6.0,7,11759.161305
-6.0,7,11781.810968
-6.0,7,11804.543575
-6.0,7,11827.241685
-6.0,7,11849.92143
-6.0,7,11872.711701
-6.0,7,11895.262786
-6.0,7,11917.857715
-6.0,7,11940.398432
-6.0,7,11963.137218
-6.0,7,11985.834717
-6.0,7,12008.501565
-6.0,7,12031.332136
-6.0,7,12053.999943
-6.0,7,12076.602894
-6.0,7,12099.281062
-6.0,7,12121.880797
-6.0,7,12144.503234
-6.0,7,12167.212675
-6.0,7,12189.871281
-6.0,7,12212.532194
-6.0,7,12235.185908
-6.0,7,12257.750927
-6.0,7,12280.575253
-6.0,7,12303.210198
-6.0,7,12325.8457
-6.0,7,12348.461759
-6.0,7,12371.082378
-6.0,7,12393.695394
-6.0,7,12416.264555
-6.0,7,12438.94421
-6.0,7,12461.662093
-6.0,7,12484.254745
-6.0,7,12506.848068
-6.0,7,12529.43329
-6.0,7,12552.11812
-6.0,7,12574.77418
-6.0,7,12597.627696
-6.0,7,12620.225974
-6.0,7,12642.842078
-6.0,7,12665.485
-6.0,7,12688.145015
-6.0,7,12710.730739
-6.0,7,12733.293515
-6.0,7,12756.059081
-6.0,7,12778.684368
-6.0,7,12801.146757
-6.0,7,12823.747841
-6.0,7,12846.339703
-6.0,7,12868.93408
-6.0,7,12891.490894
-6.0,7,12914.270119
-6.0,7,12936.962193
-6.0,7,12959.469341
-6.0,7,12981.853601
-6.0,7,13004.43444
-6.0,7,13026.936974
-6.0,7,13049.514661
-6.0,7,13072.315755
-6.0,7,13095.066828
-6.0,7,13117.69098
-6.0,7,13140.31169
-6.0,7,13162.793691
-6.0,7,13185.420228
-6.0,7,13208.021941
-6.0,7,13230.631186
-6.0,7,13253.295721
-6.0,7,13275.935608
-6.0,7,13298.528819
-6.0,7,13321.307638
-6.0,7,13343.754143
-6.0,7,13366.314718
-6.0,7,13388.950391
-6.0,7,13411.581793
-6.0,7,13434.165259
-6.0,7,13456.775296
-6.0,7,13479.581003
-6.0,7,13502.323943
-6.0,7,13524.789388
-6.0,7,13547.299851
-6.0,7,13569.899312
-6.0,7,13592.485661
-6.0,7,13614.985066
-6.0,7,13637.731373
-6.0,7,13660.430865
-6.0,7,13683.035781
-6.0,7,13705.503801
-6.0,7,13728.139019
-6.0,7,13750.777652
-6.0,7,13773.378495
-6.0,7,13796.207597
-6.0,7,13818.865418
-6.0,7,13841.469128
-6.0,7,13864.046911
-6.0,7,13886.469474
-6.0,7,13908.982122
-6.0,7,13931.522604
-6.0,7,13954.27422
-6.0,7,13976.901111
-6.0,7,13999.513955
-6.0,7,14022.203832
-6.0,7,14044.860911
-6.0,7,14067.38058
-6.0,7,14089.904447
-6.0,7,14112.7072
-6.0,7,14135.396669
-6.0,7,14157.967821
-6.0,7,14180.595143
-6.0,7,14203.23123
-6.0,7,14225.859651
-6.0,7,14248.391906
-6.0,7,14270.991836
-6.0,7,14293.713077
-6.0,7,14316.386028
-6.0,7,14339.055548
-6.0,7,14361.865226
-6.0,7,14384.544266
-6.0,7,14407.186725
-6.0,7,14429.585192
-6.0,7,14452.150079
-6.0,7,14474.777585
-6.0,7,14497.392357
-6.0,7,14520.188093
-6.0,7,14542.934713
-6.0,7,14565.565812
-6.0,7,14588.176725
-6.0,7,14610.64881
-6.0,7,14633.161589
-6.0,7,14655.644424
-6.0,7,14678.441711
-6.0,7,14701.067183
-6.0,7,14723.693009
-6.0,7,14746.332866
-6.0,7,14768.959212
-6.0,7,14791.474272
-6.0,7,14814.112105
-6.0,7,14837.023181
-6.0,7,14859.714728
-6.0,7,14882.370358
-6.0,7,14905.009852
-6.0,7,14927.641007
-6.0,7,14950.266493
-6.0,7,14972.87936
-6.0,7,14995.823852
-6.0,7,15018.683102
-6.0,7,15041.358256
-6.0,7,15063.994379
-6.0,7,15086.682702
-6.0,7,15109.449449
-6.0,7,15132.138671
-6.0,7,15154.916435
-6.0,7,15177.658655
-6.0,7,15200.333166
-6.0,7,15222.959245
-6.0,7,15245.63102
-6.0,7,15268.263771
-6.0,7,15290.884418
-6.0,7,15313.669117
-6.0,7,15336.118686
-6.0,7,15358.84466
-6.0,7,15381.539152
-6.0,7,15404.230549
-6.0,7,15426.921968
-6.0,7,15449.573177
-6.0,7,15472.248599
-6.0,7,15494.889587
-6.0,7,15517.51111
-6.0,7,15540.245542
-6.0,7,15563.178515
-6.0,7,15585.865623
-6.0,7,15608.548921
-6.0,7,15631.222459
-6.0,7,15653.871042
-6.0,7,15676.531802
-6.0,7,15699.105731
-6.0,7,15722.085536
-6.0,7,15744.911278
-6.0,7,15767.597945
-6.0,7,15790.263184
-6.0,7,15812.932173
-6.0,7,15835.598883
-6.0,7,15858.272283
-6.0,7,15881.146988
-6.0,7,15904.011855
-6.0,7,15926.690079
-6.0,7,15949.349793
-6.0,7,15972.010419
-6.0,7,15994.740705
-6.0,7,16017.402521
-6.0,7,16040.287601
-6.0,7,16062.85781
-6.0,7,16085.556719
-6.0,7,16108.277506
-6.0,7,16131.002152
-6.0,7,16153.744053
-6.0,7,16176.429241
-6.0,7,16199.353735
-6.0,7,16222.018675
-6.0,7,16244.588497
-6.0,7,16267.236373
-6.0,7,16289.889342
-6.0,7,16312.525337
-6.0,7,16335.213936
-6.0,7,16358.138907
-6.0,7,16380.902709
-6.0,7,16403.558183
-6.0,7,16426.157898
