#{"t_start": 1661457521.2060063, "env_id": null}
r,l,t
11.556667,8,17866.851873
12.59,8,17891.80989
-1.35,8,17916.222977
3.483333,8,17941.057888
9.86,8,17966.249771
12.17,8,17991.263783
-1.596667,8,18015.763834
7.546667,8,18040.845801
11.406667,8,18065.461882
12.9,8,18090.573992
0.643333,8,18115.028225
3.57,8,18139.702417
10.443333,8,18164.347514
11.43,8,18189.326049
-0.88,8,18213.784732
4.276667,8,18238.472449
11.5,8,18263.430348
12.43,8,18288.257586
2.39,8,18312.867184
3.48,8,18337.74734
11.25,8,18362.390569
11.26,8,18387.229954
2.743333,8,18411.589783
0.173333,8,18436.409924
12.16,8,18461.34479
13.07,8,18486.608923
1.65,8,18510.926725
-1.156667,8,18535.738225
13.3,8,18560.755166
11.03,8,18586.011277
2.88,8,18610.28701
1.413333,8,18635.246286
11.1,8,18660.327357
11.63,8,18685.001023
4.363333,8,18709.558988
-1.266667,8,18733.856875
11.74,8,18758.931954
12.45,8,18783.788239
5.07,8,18808.401732
-2.636667,8,18832.60482
11.4,8,18857.706234
13.07,8,18883.010401
7.61,8,18907.473638
-1.323333,8,18931.892136
13.87,8,18956.863431
11.87,8,18982.310472
8.586667,8,19006.744725
-2.56,8,19030.885543
11.8,8,19055.680002
13.37,8,19080.513804
10.826667,8,19104.940379
-2.893333,8,19129.151148
13.61,8,19154.430838
11.506667,8,19179.501397
10.006667,8,19204.14376
-2.706667,8,19228.346392
12.9,8,19253.533044
13.56,8,19278.956326
10.826667,8,19303.575664
-2.723333,8,19327.761704
7.673333,8,19353.006844
13.32,8,19378.074338
6.68,8,19402.603479
-2.403333,8,19426.685052
8.836667,8,19451.720418
13.59,8,19476.747086
12.07,8,19501.787077
-2.866667,8,19525.892931
10.866667,8,19550.488193
12.533333,8,19575.414265
12.24,8,19600.321374
-2.746667,8,19624.510346
8.703333,8,19649.234586
11.49,8,19674.026852
10.526667,8,19698.946278
-2.443333,8,19723.029459
5.33,8,19747.962728
11.116667,8,19772.761288
11.153333,8,19797.529873
-2.976667,8,19822.0373
4.086667,8,19846.802223
9.383333,8,19871.800497
10.983333,8,19896.602869
-2.403333,8,19921.133525
6.153333,8,19946.288241
10.68,8,19970.810803
11.293333,8,19995.806916
-3.086667,8,20020.132061
4.633333,8,20044.99017
10.846667,8,20069.749932
9.62,8,20094.502322
1.14,8,20119.128367
2.25,8,20143.979111
10.026667,8,20168.602485
10.886667,8,20193.135646
0.933333,8,20217.56829
2.726667,8,20242.095143
11.716667,8,20267.016469
11.426667,8,20291.886627
1.49,8,20316.169774
1.016667,8,20341.215426
10.623333,8,20365.800606
10.573333,8,20391.410602
0.97,8,20415.903775
-1.306667,8,20440.650768
11.34,8,20465.156225
11.983333,8,20489.98334
3.58,8,20514.515972
1.48,8,20539.182442
11.516667,8,20563.932041
10.953333,8,20588.819962
3.913333,8,20613.414883
-0.253333,8,20638.073649
11.253333,8,20662.807938
11.56,8,20687.320874
6.046667,8,20711.957579
-0.85,8,20736.761731
11.22,8,20761.167336
9.846667,8,20785.883058
6.303333,8,20810.742908
-2.933333,8,20835.388726
8.916667,8,20860.311822
11.01,8,20885.334492
7.14,8,20909.9544
-0.01,8,20934.235352
0.0,8,20958.622434
0.0,8,20983.023152
0.0,8,21007.530716
0.0,8,21032.241225
0.0,8,21056.814261
0.0,8,21081.177642
0.0,8,21105.789569
0.0,8,21130.549429
0.0,8,21155.028971
0.0,8,21179.404092
0.0,8,21203.774333
0.0,8,21228.632877
0.0,8,21253.012832
0.0,8,21277.204431
0.0,8,21301.443484
0.0,8,21325.718668
0.0,8,21349.925966
0.0,8,21374.011045
0.0,8,21397.999317
0.0,8,21422.283948
0.0,8,21446.429116
0.0,8,21470.457201
0.0,8,21494.576008
0.0,8,21518.87093
0.0,8,21543.002904
0.0,8,21567.149175
0.0,8,21591.313625
0.0,8,21615.587369
0.0,8,21639.786166
0.0,8,21663.924353
0.0,8,21688.035452
0.0,8,21712.382325
0.0,8,21736.569516
0.0,8,21760.67648
0.0,8,21784.843368
0.0,8,21809.280715
0.0,8,21833.680194
0.0,8,21857.79643
0.0,8,21881.929884
0.0,8,21906.257877
0.0,8,21930.630109
0.0,8,21954.821521
0.0,8,21978.991651
0.0,8,22003.100332
0.0,8,22027.511074
0.0,8,22051.680534
0.0,8,22075.832095
0.0,8,22099.988756
0.0,8,22124.312964
0.0,8,22148.615312
0.0,8,22172.804554
0.0,8,22196.895541
