#{"t_start": 1661183722.4652815, "env_id": null}
r,l,t
12.53,7,19789.479546
11.56,7,19812.495334
11.54,7,19835.399409
5.94,7,19858.45637
12.27,7,19881.930243
11.23,7,19905.177534
3.41,7,19928.430682
11.63,7,19951.52797
10.96,7,19975.231703
10.16,7,19998.021958
9.07,7,20021.044769
12.14,7,20044.378597
11.77,7,20067.519878
4.03,7,20090.641196
9.94,7,20113.451744
12.51,7,20136.632401
9.27,7,20159.500314
6.5,7,20182.486939
11.53,7,20205.742193
11.24,7,20229.482466
2.9,7,20252.566549
8.17,7,20275.648437
11.2,7,20298.896739
5.23,7,20321.88614
8.47,7,20345.686802
11.43,7,20368.656983
10.36,7,20391.823891
5.2,7,20414.940239
11.56,7,20437.90746
12.74,7,20460.699162
6.17,7,20483.708157
11.09,7,20507.276791
11.1,7,20530.716744
11.77,7,20553.78321
2.77,7,20576.876454
11.99,7,20599.909455
12.1,7,20623.28837
3.67,7,20646.250231
11.66,7,20669.32804
10.96,7,20692.364509
12.43,7,20715.401836
2.43,7,20738.665257
11.16,7,20762.030524
11.56,7,20785.561598
5.66,7,20808.431423
9.16,7,20831.49012
11.23,7,20854.8766
12.1,7,20877.761135
5.93,7,20900.762331
12.51,7,20923.590386
11.5,7,20946.839169
5.03,7,20970.091853
11.68,7,20993.025041
12.61,7,21015.792034
8.94,7,21038.919051
5.93,7,21061.9557
10.51,7,21085.406282
11.57,7,21108.481754
3.1,7,21131.587877
12.11,7,21154.421592
11.2,7,21177.3549
8.33,7,21200.192477
5.7,7,21223.162004
12.27,7,21246.143172
10.83,7,21269.675783
3.3,7,21292.681755
11.43,7,21315.554268
8.98,7,21338.879252
8.49,7,21362.065165
4.67,7,21385.434014
11.54,7,21408.610569
9.5,7,21432.126062
4.6,7,21455.13662
12.53,7,21478.191735
9.76,7,21501.069065
8.2,7,21523.690719
8.66,7,21547.457953
11.43,7,21570.550209
11.1,7,21593.865004
3.46,7,21616.713658
11.4,7,21639.714556
11.02,7,21662.781828
5.63,7,21685.709446
8.06,7,21709.144357
11.54,7,21732.06488
11.68,7,21755.040929
3.46,7,21778.630811
11.39,7,21801.747882
13.1,7,21824.863418
5.84,7,21847.882213
11.0,7,21871.413164
11.16,7,21894.50992
11.64,7,21918.280463
2.7,7,21941.339365
11.7,7,21964.326436
10.04,7,21987.610878
2.89,7,22010.6055
12.24,7,22033.309975
11.3,7,22056.43071
10.71,7,22079.623666
-0.3,7,22102.688725
8.34,7,22125.733562
11.97,7,22149.152415
0.1,7,22172.16163
11.68,7,22195.340156
8.99,7,22218.457358
9.13,7,22241.392005
2.57,7,22264.517601
10.81,7,22287.767709
11.3,7,22310.860949
2.13,7,22333.792466
10.63,7,22356.727396
10.76,7,22380.014765
8.77,7,22402.738827
2.53,7,22426.032963
10.33,7,22449.169352
8.93,7,22472.576736
3.2,7,22495.550972
11.6,7,22518.742498
9.83,7,22542.053144
8.8,7,22564.896872
3.87,7,22588.027959
11.42,7,22611.22216
10.69,7,22634.495166
0.4,7,22657.608079
11.46,7,22680.827965
11.17,7,22704.019248
9.22,7,22727.057765
8.99,7,22750.613294
9.54,7,22773.708024
11.73,7,22796.839931
2.1,7,22819.847387
10.86,7,22843.265796
12.1,7,22866.29919
5.8,7,22889.00714
-1.33,7,22912.287725
10.45,7,22935.635051
7.07,7,22958.630058
2.0,7,22981.573992
10.96,7,23005.008161
11.26,7,23028.591014
4.61,7,23051.341114
10.73,7,23074.911598
9.0,7,23098.183526
9.37,7,23121.543618
2.16,7,23144.462692
10.37,7,23167.742091
1.63,7,23190.418118
-0.64,7,23213.372769
11.78,7,23236.801684
11.36,7,23260.231633
11.1,7,23283.266245
2.17,7,23306.579015
10.26,7,23329.686234
7.93,7,23352.750235
2.14,7,23375.859486
10.6,7,23398.946992
10.22,7,23421.847397
8.64,7,23444.862934
3.63,7,23468.192325
11.84,7,23491.454664
11.3,7,23514.730949
1.66,7,23537.66438
